transcript_id	length	gene_name	counts
ENST00000254066.9	1389	RARA	62.7
ENST00000215794.7	1119	USP18	62.5
ENST00000243389.7	1431	SLC36A1	62.3
ENST00000340438.5	1887	GSPT2	62.2
ENST00000274498.8	2445	ARHGAP26	62.1
ENST00000408931.3	1344	TBX20	62
ENST00000392533.7	2697	TAOK3	62
ENST00000373842.8	627	MED18	62
ENST00000406927.6	657	METTL21A	62
ENST00000396124.8	1002	NDUFAF6	62
ENST00000374704.7	1026	CCNY	62
ENST00000357006.8	1350	ZBTB14	62
ENST00000345523.8	354	C19orf48	62
ENST00000369063.7	1191	RTN4IP1	62
ENST00000358704.4	1596	ZBTB18	62
ENST00000377307.6	3345	ARHGAP39	62
ENST00000243878.8	1041	ENKD1	62
ENST00000251101.11	1332	ENOSF1	62
ENST00000377674.8	2067	ZBTB48	62
ENST00000264607.8	1008	ASB1	62
ENST00000374541.3	2742	PTPN3	62
ENST00000373954.10	924	FAM76A	62
ENST00000263849.8	978	ZC2HC1A	62
ENST00000394236.7	2031	PROS1	62
ENST00000341329.7	948	RHBDD1	62
ENST00000301717.8	1068	SPSB3	62
ENST00000258530.7	1995	APPL2	62
ENST00000263666.8	3201	PDZRN3	62
ENST00000312251.7	1548	NAGPA	62
ENST00000395952.7	1677	ABHD16A	62
ENST00000245787.8	678	INSIG2	62
ENST00000368489.3	3672	ATP8B2	62
ENST00000373290.6	885	TSPAN15	62
ENST00000418543.7	948	WDR83	62
ENST00000305626.5	690	RAB33B	61.9
ENST00000294309.7	2259	TPCN2	61.9
ENST00000458035.1	2913	ZNF845	61.9
ENST00000370202.4	804	RWDD3	61.9
ENST00000326197.11	1983	SCMH1	61.9
ENST00000228515.5	1632	CSRNP2	61.8
ENST00000377072.7	3084	MLLT10	61.8
ENST00000620827.4	2559	ZNF107	61.8
ENST00000427926.5	4923	CLTCL1	61
ENST00000409687.4	1185	SAPCD2	61
ENST00000344595.9	1023	SRR	61
ENST00000314117.8	816	RELL1	61
ENST00000309060.7	2871	ZHX3	61
ENST00000360238.6	1161	CUEDC1	61
ENST00000337386.9	1464	NAB1	61
ENST00000532485.5	804	ACER3	61
ENST00000382226.5	1809	LCORL	61
ENST00000357039.8	918	PEX2	61
ENST00000321407.2	2328	GCC1	61
ENST00000264935.5	1944	CEP72	61
ENST00000294016.7	4062	ADCY9	61
ENST00000268184.10	1860	CRTC3	61
ENST00000426508.6	4389	IFT140	61
ENST00000359520.11	4236	TECPR2	61
ENST00000373456.11	2199	RNF19B	61
ENST00000293443.11	2481	FAM171A2	61
ENST00000290216.13	1278	SCRN2	61
ENST00000327787.12	2646	FAAP100	61
ENST00000401073.6	3285	KIAA1522	61
ENST00000255531.8	3306	PCDH19	61
ENST00000376752.8	2742	PCSK5	61
ENST00000512132.5	2604	ZFP62	60.9
ENST00000272342.5	2781	ETAA1	60.8
ENST00000416904.4	582	ZNF740	60.7
ENST00000239165.8	654	HOXB7	60.7
ENST00000404249.7	2343	CDK11A	60.3
ENST00000610261.5	1947	ZNF595	60.3
ENST00000304271.10	1350	C11orf24	60.2
ENST00000301215.7	2013	ZNF526	60
ENST00000293883.8	2373	WDR24	60
ENST00000313546.7	1437	POC1B	60
ENST00000306862.6	1917	C5orf34	60
ENST00000372521.8	201	SVBP	60
ENST00000361717.3	555	TIFA	60
ENST00000263733.4	1230	FAM20B	60
ENST00000366541.7	2142	SDCCAG8	60
ENST00000011898.9	720	TSPAN9	60
ENST00000377252.4	1590	PLXDC2	60
ENST00000578921.5	588	RAB31	60
ENST00000349485.9	1290	POFUT2	60
ENST00000381482.7	1605	STK35	60
ENST00000252011.7	2112	DHX35	60
ENST00000297532.10	1650	FASTK	60
ENST00000607016.1	519	NUDT3	60
ENST00000233615.6	810	WBP1	60
ENST00000301488.7	381	CDK2AP2	60
ENST00000303372.6	2094	TCTN2	60
ENST00000399231.7	5568	MYO5A	60
ENST00000406606.7	2520	VAV2	60
ENST00000343060.4	1008	HOXA1	60
ENST00000374338.4	927	LDLRAP1	60
ENST00000379600.7	1044	NHLRC3	60
ENST00000260453.3	1488	MNS1	60
ENST00000405460.6	18921	ADGRV1	60
ENST00000550804.5	2076	CALCOCO1	60
ENST00000225983.10	3372	HDAC5	60
ENST00000215631.8	483	GADD45B	60
ENST00000361771.7	2031	WDTC1	60
ENST00000319653.13	5169	FMN2	60
ENST00000374879.4	1143	TMEFF1	60
ENST00000357440.6	1371	SLC29A2	60
ENST00000292450.8	1422	ZSCAN21	60
ENST00000265293.8	3342	WWC1	60
ENST00000375743.8	2412	ZBTB17	59.9
ENST00000216085.11	1161	RHBDD3	59.9
ENST00000394258.6	1131	RCCD1	59.7
ENST00000395557.4	1341	CCDC112	59.7
ENST00000354957.7	1518	ZNF649	59.7
ENST00000261560.9	1713	ZNF430	59.6
ENST00000247161.7	1287	ELK1	59.6
ENST00000256001.12	1257	ACTR3B	59.6
ENST00000355739.8	3561	ERCC5	59.6
ENST00000382723.4	912	MSX1	59.6
ENST00000394967.2	1455	SP9	59.4
ENST00000371019.3	702	FRAT2	59.3
ENST00000368814.7	723	THEM4	59.2
ENST00000318249.9	1902	NBPF3	59.2
ENST00000283429.10	900	NMRAL1	59.2
ENST00000204549.8	1458	PDCD7	59.1
ENST00000369314.1	657	POLR3GL	59
ENST00000306954.4	303	C14orf142	59
ENST00000416247.3	276	SMIM13	59
ENST00000305798.7	807	TSPAN5	59
ENST00000219320.8	1389	SLC38A7	59
ENST00000315322.8	558	IFT22	59
ENST00000274192.6	780	SRD5A1	59
ENST00000210313.7	1515	PSMD5	59
ENST00000376148.8	1146	NFKBIL1	59
ENST00000361193.7	1821	SLC26A11	59
ENST00000237283.8	576	ADAT2	59
ENST00000323076.6	1884	LCP1	59
ENST00000274217.3	1071	FAM105A	59
ENST00000267339.6	1263	ANKRD10	59
ENST00000265978.8	2961	FAM160A2	59
ENST00000304621.10	1569	TTC39C	59
ENST00000457062.6	3909	FAM135A	59
ENST00000398568.6	2862	CYLD	59
ENST00000335606.10	1149	AMACR	59
ENST00000334186.8	3585	PPFIA3	59
ENST00000344697.2	1743	POMGNT2	59
ENST00000372391.6	5760	DLG5	59
ENST00000289805.9	1275	SPATA2L	59
ENST00000432561.6	1995	CHFR	59
ENST00000339249.4	1557	ZNF449	59
ENST00000371610.6	1119	PARD6B	59
ENST00000424352.6	1206	MEIS2	59
ENST00000240050.8	1158	MTERF2	59
ENST00000371158.6	5406	INADL	59
ENST00000272369.13	1173	MEIS1	59
ENST00000229330.8	2379	HCFC2	59
ENST00000017003.6	2598	XYLT2	59
ENST00000284061.7	1704	DGKE	59
ENST00000369448.3	1176	FAM46C	58.9
ENST00000374206.3	258	CDC26	58.9
ENST00000585934.1	480	TRAPPC6A	58.7
ENST00000406818.7	1884	DTNB	58.7
ENST00000265755.7	2880	GTF2IRD1	58.5
ENST00000335870.6	1488	ZNF212	58.3
ENST00000257435.11	207	NREP	58.3
ENST00000326397.9	567	RWDD4	58.2
ENST00000368149.2	1992	ARHGAP18	58
ENST00000339394.6	1329	SDC3	58
ENST00000220531.7	519	BLOC1S6	58
ENST00000372592.7	876	PHYHD1	58
ENST00000336505.10	1821	SCAI	58
ENST00000432376.5	3006	PLCL2	58
ENST00000286614.10	1824	MMP16	58
ENST00000265663.11	1587	NSMF	58
ENST00000621161.4	1914	RAB11FIP4	58
ENST00000374847.5	1212	TMEM246	58
ENST00000307259.8	855	PLPP1	58
ENST00000361577.7	5163	FAM179B	58
ENST00000300714.7	1578	ENTHD2	58
ENST00000507668.6	1386	SERINC5	58
ENST00000399583.3	3228	RADIL	58
ENST00000620660.4	1833	RYK	58
ENST00000377208.6	1260	POU4F1	58
ENST00000369489.9	753	CD58	58
ENST00000307885.4	3507	ADCY6	58
ENST00000265162.9	2874	ENPEP	58
ENST00000370855.5	2160	SLC44A5	58
ENST00000221573.10	1005	SNAPC2	58
ENST00000378930.7	2139	TAB3	58
ENST00000396478.3	1755	IPP	58
ENST00000301015.13	7566	PIEZO1	58
ENST00000362003.9	729	PCGF3	58
ENST00000481739.1	1389	RXRA	58
ENST00000317269.7	2109	DNAJC14	58
ENST00000243213.1	1143	IL13RA2	58
ENST00000357967.8	2076	ERI2	58
ENST00000375614.6	1125	LAYN	58
ENST00000368868.9	1419	SELENBP1	58
ENST00000252797.6	1227	ZNF764	57.9
ENST00000382824.5	1104	FBXO25	57.8
ENST00000219168.8	369	LYRM1	57.6
ENST00000264694.12	2523	SNX25	57.5
ENST00000418153.6	2043	PHF21A	57.2
ENST00000305766.10	1665	PHACTR2	57.1
ENST00000277225.9	7521	ZNF462	57.1
ENST00000337979.8	870	STX3	57
ENST00000259708.7	1914	KLC4	57
ENST00000305364.8	1482	TRIM35	57
ENST00000491431.1	2349	ZNF786	57
ENST00000320816.10	2313	DAB2	57
ENST00000278826.10	489	TMEM138	57
ENST00000303236.7	3351	EIF2AK3	57
ENST00000359774.8	1431	WDSUB1	57
ENST00000568954.5	3972	PHLPP2	57
ENST00000300101.2	2139	ZBTB39	57
ENST00000272937.9	675	HES6	57
ENST00000356357.8	2472	AREL1	57
ENST00000377918.7	3480	PCDH17	57
ENST00000223528.6	1386	FKTN	57
ENST00000308278.12	774	FAM57A	57
ENST00000290510.9	2211	P3H3	57
ENST00000403729.6	1467	ANTXR2	57
ENST00000222345.10	5346	SIPA1L3	57
ENST00000354619.9	1404	ERO1B	57
ENST00000409757.8	2082	TBC1D14	57
ENST00000299206.8	1728	POLL	57
ENST00000370035.7	1083	FAM102B	57
ENST00000551404.6	1422	MAPKAPK5	57
ENST00000256996.8	1284	DDB2	56.9
ENST00000355431.7	3774	ARID4A	56.9
ENST00000370398.5	2799	KCNQ5	56.9
ENST00000396128.8	1716	KLHL28	56.8
ENST00000312777.9	1497	TCHP	56.7
ENST00000296955.12	1620	DCBLD1	56.6
ENST00000291906.4	2670	PKN3	56.2
ENST00000396846.7	2094	ZSCAN32	56.1
ENST00000355797.7	615	MXRA7	56.1
ENST00000393674.6	960	FBXO8	56
ENST00000457416.6	2469	FGFR2	56
ENST00000548278.1	810	RITA1	56
ENST00000332822.4	699	NOG	56
ENST00000360476.7	366	NMB	56
ENST00000430365.6	891	VGLL4	56
ENST00000264992.7	2040	ASTE1	56
ENST00000409817.1	1071	CXCR4	56
ENST00000598418.5	567	JOSD2	56
ENST00000342683.5	474	C15orf61	56
ENST00000355673.7	3012	MBD6	56
ENST00000371795.4	1449	IFIT5	56
ENST00000374142.8	1167	ZDHHC18	56
ENST00000264748.6	1515	FGFRL1	56
ENST00000220496.8	915	DNAJC17	56
ENST00000254101.3	819	PRKAB2	56
ENST00000299505.6	3213	KIAA0355	56
ENST00000307671.11	3411	ATP9B	56
ENST00000361976.6	3399	INPP5F	56
ENST00000251343.9	2037	KHNYN	56
ENST00000443527.6	1845	CRY2	56
ENST00000409418.8	2223	FCHSD2	56
ENST00000474524.5	6438	MED12L	56
ENST00000267978.9	3123	MAN2C1	56
ENST00000174618.4	1749	MNT	56
ENST00000280190.8	3969	WDR17	56
ENST00000274569.8	1485	PCYOX1L	56
ENST00000360321.6	1092	C20orf96	56
ENST00000270223.6	2025	DMWD	56
ENST00000355624.7	1539	RAB11FIP2	56
ENST00000269214.9	2523	ESCO1	56
ENST00000369209.7	2028	HSPA12A	56
ENST00000257663.3	402	TMEM60	56
ENST00000394224.3	3129	SIPA1	56
ENST00000254958.9	3657	JAG1	56
ENST00000262848.5	1077	PRKX	55.7
ENST00000286760.5	2430	WHAMM	55.6
ENST00000453372.6	1281	ZNF562	55.6
ENST00000375180.6	3291	FAM120C	55.5
ENST00000344680.8	1419	RTN2	55.4
ENST00000357484.9	681	ARPIN	55.2
ENST00000301335.9	1710	SLC43A2	55
ENST00000300849.4	1860	ZNF668	55
ENST00000374839.7	675	ZC4H2	55
ENST00000308964.7	843	CCDC106	55
ENST00000367182.7	1473	MDM4	55
ENST00000178640.9	1347	MAP2K5	55
ENST00000409900.7	1380	CHN1	55
ENST00000527275.5	1893	SMPD1	55
ENST00000374269.1	1026	PDIK1L	55
ENST00000296677.4	1194	F2RL1	55
ENST00000393925.7	3762	PHLDB2	55
ENST00000534025.5	597	TMEM9B	55
ENST00000396738.6	918	STK16	55
ENST00000333371.7	1854	VPS33B	55
ENST00000374360.7	2454	DLG3	55
ENST00000284637.13	2667	SH3RF1	55
ENST00000527424.5	777	RNF170	55
ENST00000395965.7	1251	FAM172A	55
ENST00000247178.5	1479	ATG14	55
ENST00000315005.7	1848	DBF4B	55
ENST00000302424.11	1656	TRIM8	55
ENST00000304698.9	2481	FAM171B	55
ENST00000236192.11	426	VAMP4	55
ENST00000336440.3	1017	ZFP36L1	55
ENST00000288985.11	2139	ERCC6L2	55
ENST00000280871.8	1947	SLC2A13	55
ENST00000619929.4	2370	PLCD3	55
ENST00000423312.6	5649	KIF26A	55
ENST00000324464.7	1635	ADCK4	55
ENST00000299213.9	1476	LARP6	55
ENST00000265634.3	1296	NPTX2	55
ENST00000038176.7	2754	NSMAF	55
ENST00000239614.8	1524	MSANTD2	55
ENST00000301732.9	5115	ABCA3	55
ENST00000318080.6	1881	CRAT	55
ENST00000336126.5	771	PCGF5	55
ENST00000301873.9	3912	LTBP3	55
ENST00000334181.4	2337	ZNF749	55
ENST00000251691.4	6534	ARFGEF3	55
ENST00000286096.8	1251	KDM8	55
ENST00000399084.5	786	HLA-DQB1	55
ENST00000259371.6	3399	DAB2IP	55
ENST00000334205.8	2319	RPS6KA4	54.9
ENST00000301057.7	1182	TP53I13	54.9
ENST00000262158.6	1281	SMAD7	54.8
ENST00000543500.2	75	MTRNR2L3	54.7
ENST00000424129.6	1257	ZNF566	54.6
ENST00000379483.3	2055	KBTBD7	54.6
ENST00000263095.10	1884	ZNF264	54.6
ENST00000440155.6	882	ZNF138	54.5
ENST00000361113.9	1386	ZNF627	54.4
ENST00000393471.2	1122	LIPT1	54.3
ENST00000289373.4	138	TMSB15A	54.3
ENST00000265316.7	2529	ABCB6	54.2
ENST00000264634.8	1143	WNT5A	54.2
ENST00000303077.6	876	SIX2	54.1
ENST00000323482.8	2070	ACSS1	54.1
ENST00000395699.3	939	PURB	54.1
ENST00000433197.3	2934	ERN1	54
ENST00000263390.7	1803	MED26	54
ENST00000269499.9	3537	ZCCHC2	54
ENST00000357086.9	8133	ITPR1	54
ENST00000325421.6	1689	ZNF579	54
ENST00000610828.4	1521	NEK3	54
ENST00000332783.11	957	ASB7	54
ENST00000361434.7	4410	ADGRL1	54
ENST00000315367.3	750	PLEKHF2	54
ENST00000376266.9	2349	CCHCR1	54
ENST00000317459.10	762	TRPT1	54
ENST00000343820.9	819	TGIF1	54
ENST00000368908.9	684	LYSMD1	54
ENST00000238936.8	1554	TMEM180	54
ENST00000310298.8	2490	PDE8A	54
ENST00000432901.3	246	PET117	54
ENST00000361936.9	1410	FAM63A	54
ENST00000519676.5	876	SLC25A30	54
ENST00000376032.8	684	TEX30	54
ENST00000292147.6	765	ETHE1	54
ENST00000372663.8	804	ZDHHC12	54
ENST00000262891.8	2259	MARK4	54
ENST00000221086.7	1650	MTMR9	54
ENST00000233154.8	1143	NCK2	54
ENST00000535193.3	2508	AL513412.1	54
ENST00000536108.5	2442	RP11-146B14.1	54
ENST00000300571.6	1212	GPRC5B	54
ENST00000426633.6	1515	TAPBP	54
ENST00000436562.1	213	BBIP1	54
ENST00000265854.11	2157	MAD1L1	54
ENST00000378895.8	1134	DHRS13	54
ENST00000289153.6	3213	PIK3CB	54
ENST00000534941.2	756	C3orf33	54
ENST00000308234.11	1437	RGMB	54
ENST00000289431.9	1563	SPATA2	54
ENST00000395288.6	1557	KBTBD4	54
ENST00000301454.8	1407	SLC25A23	54
ENST00000392554.7	1458	BTBD6	54
ENST00000372733.3	597	SDC4	54
ENST00000447740.6	1464	CARD8	54
ENST00000349830.7	4035	ARHGEF10	54
ENST00000431232.6	2316	TMEM8A	54
ENST00000300850.5	5499	ZNF646	54
ENST00000328459.10	2532	TTC7B	54
ENST00000335312.7	2007	PIP5K1C	53.9
ENST00000399277.5	423	ZSWIM7	53.9
ENST00000367242.3	1131	TMEM183A	53.8
ENST00000337673.6	1686	ZNF394	53.6
ENST00000394341.2	1707	ZNF358	53.5
ENST00000343979.5	1623	ZNF136	53.3
ENST00000310850.8	507	DTD2	53.3
ENST00000391701.1	1224	ZNF552	53.3
ENST00000232014.8	2121	BCL6	53.2
ENST00000366654.4	555	FAM89A	53.2
ENST00000265720.7	954	DUS4L	53
ENST00000381042.8	762	PNPLA4	53
ENST00000235345.5	1068	SLC35D1	53
ENST00000245479.2	1530	SOX9	53
ENST00000371088.4	1890	EFCAB7	53
ENST00000375120.3	1197	OTUD3	53
ENST00000262301.15	1704	LMF1	53
ENST00000359015.4	4125	MAP3K5	53
ENST00000266971.7	1638	SUOX	53
ENST00000379419.8	1371	PDE7A	53
ENST00000296181.8	2400	ITGB5	53
ENST00000349533.10	3498	LEPR	53
ENST00000368786.5	798	UROS	53
ENST00000256246.4	8370	TEX15	53
ENST00000289865.12	1698	USP21	53
ENST00000617246.4	1839	LPP	53
ENST00000268042.6	1257	ARRDC4	53
ENST00000328381.9	1299	RNF135	53
ENST00000332298.9	654	RGS19	53
ENST00000435224.2	3078	ABTB2	53
ENST00000279147.8	414	ORAOV1	53
ENST00000558259.5	2250	APBA2	53
ENST00000221856.10	1491	FSD1	53
ENST00000305097.5	1122	P2RY1	53
ENST00000217381.2	1518	SNTA1	53
ENST00000344528.8	2892	SH3BP4	53
ENST00000064780.6	1293	RELT	53
ENST00000371628.7	2280	LONRF3	53
ENST00000392993.6	1590	GK5	53
ENST00000221554.12	1191	CCDC130	53
ENST00000162391.7	1725	FOXJ2	53
ENST00000360468.7	3453	MAN2A2	53
ENST00000308197.9	744	COQ10A	53
ENST00000395598.7	687	RABL2B	53
ENST00000369966.7	2703	NFKB2	53
ENST00000479441.1	3453	CACNA2D2	53
ENST00000358461.6	2193	AFAP1	53
ENST00000319555.7	3021	ZFPM1	53
ENST00000247226.12	3660	PLEKHG3	53
ENST00000312280.7	483	PMP22	52.9
ENST00000248437.8	1347	TUBA4A	52.9
ENST00000375534.7	549	MFAP2	52.9
ENST00000376255.4	1038	TCF19	52.7
ENST00000359943.7	684	FAM3C	52.7
ENST00000394872.6	5124	COL4A6	52.6
ENST00000221327.8	2079	ZNF180	52.4
ENST00000359761.7	1512	WIPF1	52.4
ENST00000270649.10	1758	ZNF614	52.4
ENST00000616305.1	990	GATSL2	52.4
ENST00000261837.11	1188	GNB5	52.1
ENST00000394252.3	735	METTL7B	52
ENST00000278319.9	1554	ZNF215	52
ENST00000302754.5	1044	JUNB	52
ENST00000320672.8	1086	SSBP2	52
ENST00000320580.8	2892	PACS1	52
ENST00000272322.8	2934	VPS54	52
ENST00000281419.7	3021	ASAP2	52
ENST00000355076.6	714	KCTD6	52
ENST00000229570.9	294	SMIM8	52
ENST00000393795.7	654	PSMC3IP	52
ENST00000340694.8	3297	PPP1R9A	52
ENST00000372190.7	3288	RAPGEF1	52
ENST00000380003.7	1446	C9orf72	52
ENST00000254695.12	2193	RAP1GAP2	52
ENST00000310924.6	2304	TBC1D16	52
ENST00000313056.9	960	OGFOD3	52
ENST00000308406.9	2451	MAPK7	52
ENST00000250457.7	720	EGLN3	52
ENST00000259711.10	5418	KIF13A	52
ENST00000297423.8	2748	SPIDR	52
ENST00000312838.8	714	RNF166	52
ENST00000327441.11	1329	MIPOL1	52
ENST00000275493.6	3633	EGFR	52
ENST00000264914.8	1602	ARSB	52
ENST00000574538.1	1419	METTL4	52
ENST00000262352.7	1575	SLC1A1	52
ENST00000338492.8	1719	DPYSL4	52
ENST00000378623.5	5718	LRP4	52
ENST00000301463.8	1329	SPRYD3	52
ENST00000326873.11	1302	STK11	52
ENST00000605216.5	5514	ZSWIM8	52
ENST00000395925.7	4743	GLI3	52
ENST00000372506.5	855	ZNF691	52
ENST00000262738.7	9045	CELSR1	52
ENST00000601313.5	6111	MYH14	52
ENST00000297109.10	552	SAP30L	52
ENST00000255681.6	978	MACROD1	51.9
ENST00000359237.8	639	PLAC1	51.9
ENST00000456430.6	3711	CAND2	51.9
ENST00000354590.7	1536	ZBTB45	51.7
ENST00000337227.8	561	RBBP9	51.7
ENST00000376771.8	2067	TBC1D25	51.7
ENST00000354193.4	234	SVIP	51.7
ENST00000504548.3	1929	TIGD5	51.2
ENST00000280704.8	999	LDHC	51
ENST00000393537.4	552	ANKRD39	51
ENST00000359079.8	1098	SGMS2	51
ENST00000257347.8	1695	CARS2	51
ENST00000372398.5	573	NCS1	51
ENST00000281772.13	2964	KANSL1L	51
ENST00000369727.3	738	SFR1	51
ENST00000382762.7	336	BET1L	51
ENST00000254661.4	447	RAMP1	51
ENST00000371608.6	612	BCAS4	51
ENST00000359135.7	915	GULP1	51
ENST00000366513.8	2178	CNST	51
ENST00000394132.6	1344	TTC23	51
ENST00000556143.5	2334	ZFYVE1	51
ENST00000222747.7	918	TSPAN12	51
ENST00000261588.8	4857	KIAA0556	51
ENST00000409579.5	3756	AFF3	51
ENST00000361417.6	4134	PHLDB1	51
ENST00000254488.6	1899	SLC6A11	51
ENST00000367137.3	1542	SLC41A1	51
ENST00000256190.12	5550	SBF2	51
ENST00000316534.8	2202	NPHP1	51
ENST00000389857.10	6087	CCDC88C	51
ENST00000253692.11	2388	TBC1D5	51
ENST00000315930.10	738	FGF13	51
ENST00000357037.5	1173	PTRF	51
ENST00000273221.8	2892	IQSEC1	51
ENST00000254190.3	2409	CHSY1	51
ENST00000327681.10	2445	USP45	51
ENST00000160298.8	3750	CAMSAP3	51
ENST00000332839.8	2922	SLC8A1	51
ENST00000296585.9	3546	ITGA2	51
ENST00000289528.9	774	ZFAND2B	51
ENST00000375446.4	459	NINJ1	51
ENST00000563694.5	2712	CNTROB	51
ENST00000263798.7	2673	TYRO3	51
ENST00000268148.12	1653	DET1	51
ENST00000359246.8	3291	PHF2	50.9
ENST00000313040.11	2400	ZNF227	50.9
ENST00000259883.3	2430	PGBD1	50.7
ENST00000261425.7	2130	KLHL5	50.6
ENST00000379660.4	1206	SLC35B3	50.6
ENST00000305242.9	3135	ARMC4	50.4
ENST00000262305.8	2271	RAB11FIP3	50.4
ENST00000247207.6	1920	HSPA2	50.4
ENST00000265602.10	3591	AHI1	50.3
ENST00000196482.3	1662	ZNF324	50.1
ENST00000331920.10	4344	PTCH1	50.1
ENST00000568028.1	993	ZNF747	50.1
ENST00000569360.1	993	AC002310.11	50.1
ENST00000338625.8	906	SLC25A15	50
ENST00000392825.7	1671	GALNT13	50
ENST00000366903.7	1467	HLX	50
ENST00000379487.4	1131	WBP4	50
ENST00000373896.7	1743	PHF19	50
ENST00000374741.3	444	OXLD1	50
ENST00000378458.6	396	FAM107B	50
ENST00000287387.6	618	WDYHV1	50
ENST00000375464.6	552	CARD19	50
ENST00000196169.7	1956	TDRD3	50
ENST00000002501.10	477	DBNDD1	50
ENST00000323646.9	489	PLA2G16	50
ENST00000248668.4	2316	LRFN1	50
ENST00000298198.4	1869	PGM2L1	50
ENST00000442267.2	3801	TBC1D9	50
ENST00000369838.5	324	SH3BGRL2	50
ENST00000347108.7	2604	DZIP1	50
ENST00000297620.8	507	FAM219A	50
ENST00000314565.8	591	BORCS5	50
ENST00000457010.6	2178	ARMC5	50
ENST00000245925.7	1950	EML2	50
ENST00000336180.6	1944	LIMK1	50
ENST00000261965.7	2724	TUBGCP3	50
ENST00000228280.9	822	KITLG	50
ENST00000222374.2	1167	CADM4	50
ENST00000403263.5	3084	INO80D	50
ENST00000353234.4	2616	ANKS6	50
ENST00000336139.8	1947	ZNF202	50
ENST00000373457.1	1404	ZBTB43	50
ENST00000273980.9	2682	TBCK	50
ENST00000269844.4	4524	PRDM15	50
ENST00000328299.3	918	ST6GALNAC3	50
ENST00000321464.6	3588	ZBTB38	50
ENST00000309235.5	2235	ZNF483	50
ENST00000340963.9	1926	ZNF780A	49.9
ENST00000427482.6	1044	SH3GL3	49.9
ENST00000356709.8	1572	BTN2A2	49.8
ENST00000306243.6	1131	CHST14	49.8
ENST00000194530.7	1257	STRADB	49.7
ENST00000315323.4	1698	FZD2	49.7
ENST00000313525.3	1083	DNAJC25	49.6
ENST00000281631.9	2565	PARP8	49.5
ENST00000296277.8	156	RPL39L	49.5
ENST00000327668.11	2217	ZNF84	49.5
ENST00000337120.9	2016	SH2B1	49.1
ENST00000315480.8	2745	USP20	49
ENST00000442898.4	1398	WASH1	49
ENST00000331536.7	1839	CROT	49
ENST00000256544.7	915	KATNBL1	49
ENST00000270221.10	492	EMP3	49
ENST00000260382.9	2061	LRRC49	49
ENST00000282041.9	7740	EPG5	49
ENST00000280758.9	3315	BTBD11	49
ENST00000361722.7	1848	TBKBP1	49
ENST00000300134.7	2544	STAT6	49
ENST00000299575.4	2472	ATMIN	49
ENST00000305031.4	2649	CHSY3	49
ENST00000430044.6	1827	GALNT11	49
ENST00000586659.5	2556	KANK2	49
ENST00000282588.6	3540	ITGA1	49
ENST00000327726.10	762	CFD	49
ENST00000445203.6	6315	ZGRF1	49
ENST00000581530.5	1494	FDXR	49
ENST00000374399.8	1221	NIPAL3	49
ENST00000305737.6	3498	TET2	49
ENST00000366691.3	777	RHOU	49
ENST00000476993.1	1338	VWA1	49
ENST00000322038.5	3099	TSHZ1	49
ENST00000268797.11	1158	GFOD2	49
ENST00000330947.6	2412	LRRC8B	49
ENST00000277575.5	2538	USP6NL	49
ENST00000270233.10	1887	BCAM	49
ENST00000255613.7	1389	SUV420H2	49
ENST00000343253.11	4365	CCDC18	49
ENST00000268171.7	2385	FURIN	49
ENST00000336665.9	2415	AGAP1	49
ENST00000333891.13	15429	PCLO	49
ENST00000278175.9	558	ADM	49
ENST00000304222.2	999	ADORA2B	49
ENST00000260403.6	1932	TMEM62	48.9
ENST00000249066.10	1014	APOL2	48.9
ENST00000305127.7	1920	ZNF182	48.8
ENST00000339986.7	1548	ZNF695	48.6
ENST00000326775.9	2520	ZKSCAN5	48.6
ENST00000399218.8	2628	GAREM	48.5
ENST00000361297.6	5397	MAST2	48.4
ENST00000334554.11	2298	ZDHHC8	48.4
ENST00000374888.2	2412	ZXDB	48.4
ENST00000378567.7	1779	PRKCZ	48.3
ENST00000315423.11	1290	TNIP2	48.3
ENST00000334715.7	1635	ZSCAN25	48.3
ENST00000322434.7	1839	ZNF354B	48.2
ENST00000254657.7	3768	PER2	48.1
ENST00000224862.7	903	FBXL15	48.1
ENST00000317578.6	2220	SIX5	48
ENST00000308219.13	2007	BRSK2	48
ENST00000373045.10	1374	MANEAL	48
ENST00000324198.10	2067	ADRBK2	48
ENST00000283206.8	1668	TMEM87B	48
ENST00000232854.8	1017	HEMK1	48
ENST00000339145.8	417	IFI6	48
ENST00000553645.6	573	DNAL1	48
ENST00000273590.3	312	TCTA	48
ENST00000396197.7	1416	UEVLD	48
ENST00000268719.8	903	GID4	48
ENST00000371065.8	396	LEPROT	48
ENST00000356438.7	900	HYLS1	48
ENST00000256413.7	1797	CTIF	48
ENST00000391720.8	1767	DNAAF3	48
ENST00000394752.7	2601	SFMBT1	48
ENST00000325167.9	606	CHMP6	48
ENST00000335251.10	2829	INTU	48
ENST00000313860.11	3252	LIMCH1	48
ENST00000319974.5	1158	C2orf69	48
ENST00000311417.6	870	ZMAT3	48
ENST00000367976.3	1050	CTGF	48
ENST00000325103.10	2103	HPS1	48
ENST00000282884.13	1260	RASSF8	48
ENST00000288502.8	1029	C9orf91	48
ENST00000266077.4	1164	SLC2A4RG	48
ENST00000425611.6	615	NABP1	48
ENST00000374782.7	3135	CEP131	48
ENST00000343938.8	645	CPTP	48
ENST00000392070.6	1455	PAX3	48
ENST00000233623.9	1560	TTC31	48
