transcript_id	length	gene_name	counts
ENST00000610828.4	1521	NEK3	85
ENST00000398235.6	366	CHTF8	85
ENST00000396478.3	1755	IPP	85
ENST00000507668.6	1386	SERINC5	85
ENST00000374782.7	3135	CEP131	85
ENST00000337227.8	561	RBBP9	85
ENST00000379028.7	3915	NRCAM	85
ENST00000358689.8	1851	ENTPD4	85
ENST00000262352.7	1575	SLC1A1	85
ENST00000325144.4	1545	ZBTB2	85
ENST00000438773.2	3447	TRAPPC9	85
ENST00000297423.8	2748	SPIDR	85
ENST00000371571.4	1542	KCNG1	85
ENST00000375377.1	4080	KIAA1462	85
ENST00000337491.6	1068	SIRT6	85
ENST00000399151.3	6897	DOPEY2	85
ENST00000367097.7	4632	TULP4	85
ENST00000314117.8	816	RELL1	85
ENST00000366654.4	555	FAM89A	85
ENST00000308110.8	1656	MUS81	85
ENST00000314529.10	1269	ZNF620	84.9
ENST00000372037.7	1599	BMPR1A	84.9
ENST00000296953.6	1920	CREBRF	84.7
ENST00000285071.8	1740	FLCN	84.6
ENST00000381006.7	1863	RUFY3	84.5
ENST00000247161.7	1287	ELK1	84.3
ENST00000350148.9	1293	SMAD9	84.1
ENST00000282588.6	3540	ITGA1	84.1
ENST00000326132.10	579	RNF185	84
ENST00000360203.9	3903	RTEL1	84
ENST00000259708.7	1914	KLC4	84
ENST00000249373.7	2364	SMO	84
ENST00000231121.2	648	HAND1	84
ENST00000223368.6	609	BCL7B	84
ENST00000301998.4	1194	B3GNT2	84
ENST00000297107.10	1812	GALNT10	84
ENST00000264935.5	1944	CEP72	84
ENST00000379019.5	2019	GPCPD1	84
ENST00000432376.5	3006	PLCL2	84
ENST00000359015.4	4125	MAP3K5	84
ENST00000285599.7	3030	MAN2B2	84
ENST00000409860.1	288	C4orf48	84
ENST00000381020.7	942	CDX2	84
ENST00000503585.5	747	PACRGL	84
ENST00000296955.12	1620	DCBLD1	84
ENST00000286614.10	1824	MMP16	84
ENST00000273980.9	2682	TBCK	84
ENST00000367467.7	3744	SASH1	84
ENST00000474627.7	870	ATPAF2	84
ENST00000506197.2	204	SMIM20	84
ENST00000268719.8	903	GID4	84
ENST00000264159.10	3240	ZRANB3	84
ENST00000425382.5	846	ELOVL7	83.9
ENST00000348624.4	2424	AP5Z1	83.6
ENST00000381214.9	1152	MTHFSD	83.6
ENST00000252840.10	1293	ZNF557	83.3
ENST00000361432.2	1074	FAM45A	83.2
ENST00000333868.9	1251	CASP9	83.1
ENST00000374338.4	927	LDLRAP1	83
ENST00000319933.6	621	C5orf30	83
ENST00000255078.7	2982	IGHMBP2	83
ENST00000313546.7	1437	POC1B	83
ENST00000406927.6	657	METTL21A	83
ENST00000321464.6	3588	ZBTB38	83
ENST00000288014.6	693	THTPA	83
ENST00000204961.4	1041	EFNB1	83
ENST00000253506.9	2478	NFATC1	83
ENST00000219345.9	1239	PLA2G15	83
ENST00000272322.8	2934	VPS54	83
ENST00000308249.3	2268	PPM1E	83
ENST00000356406.9	2103	ACOX3	83
ENST00000367770.5	2229	SCYL3	83
ENST00000281419.7	3021	ASAP2	83
ENST00000301488.7	381	CDK2AP2	83
ENST00000379388.6	8157	HIVEP1	83
ENST00000216373.9	3999	SOS2	83
ENST00000288840.9	1491	SMAD6	83
ENST00000360468.7	3453	MAN2A2	83
ENST00000317506.7	1863	RANBP10	83
ENST00000481739.1	1389	RXRA	83
ENST00000263974.4	486	TAF12	83
ENST00000361360.2	1503	POU3F3	82.8
ENST00000367658.2	1632	HECA	82.8
ENST00000408931.3	1344	TBX20	82.4
ENST00000275364.7	1146	GNA12	82.3
ENST00000376730.4	1287	GCNT1	82.1
ENST00000354258.4	2427	TAP1	82.1
ENST00000378628.8	657	PRRG1	82.1
ENST00000335749.4	5181	TNRC6C	82
ENST00000373284.9	966	TOR2A	82
ENST00000415868.5	1887	MBTD1	82
ENST00000376510.7	549	MSRB2	82
ENST00000548058.5	2061	ACSS3	82
ENST00000397821.7	1998	SH3KBP1	82
ENST00000259075.6	1278	TANK	82
ENST00000374490.7	978	HMGCL	82
ENST00000331536.7	1839	CROT	82
ENST00000310298.8	2490	PDE8A	82
ENST00000341547.8	4050	LMO7	82
ENST00000332131.8	1323	SETD4	82
ENST00000222598.4	870	DLX5	82
ENST00000315869.7	1728	TFE3	82
ENST00000373456.11	2199	RNF19B	82
ENST00000348066.7	3609	CAMTA2	82
ENST00000361771.7	2031	WDTC1	82
ENST00000291906.4	2670	PKN3	82
ENST00000312960.3	975	SIAH2	82
ENST00000338272.8	225	TMEM167B	81.9
ENST00000398587.6	2808	PCDHGA11	81.9
ENST00000369519.3	3684	RBM20	81.9
ENST00000312584.3	1161	TNFRSF10D	81.9
ENST00000344894.9	1794	NDOR1	81.8
ENST00000396720.7	4683	GLTSCR1	81.6
ENST00000222256.8	663	RAB3A	81.2
ENST00000333602.10	3117	TNK2	81.2
ENST00000263620.7	1782	ARID3A	81
ENST00000440863.6	1419	ULK3	81
ENST00000382723.4	912	MSX1	81
ENST00000267807.11	2940	ZNF280D	81
ENST00000350777.6	1554	HINFP	81
ENST00000395557.4	1341	CCDC112	81
ENST00000409262.7	5388	TET3	81
ENST00000295777.9	1233	SERPINI1	81
ENST00000388988.8	1122	HYKK	81
ENST00000369479.1	207	CMC4	81
ENST00000220496.8	915	DNAJC17	81
ENST00000370763.5	1014	DNAJB4	81
ENST00000447513.6	981	PEX10	81
ENST00000392452.2	1476	MB21D2	81
ENST00000550804.5	2076	CALCOCO1	81
ENST00000328459.10	2532	TTC7B	81
ENST00000326873.11	1302	STK11	81
ENST00000378930.7	2139	TAB3	81
ENST00000251363.9	1185	CERS4	81
ENST00000279249.2	633	CDC42EP2	81
ENST00000322940.10	546	FAM206A	81
ENST00000336180.6	1944	LIMK1	81
ENST00000409012.4	2136	TPRN	81
ENST00000396654.6	465	AP1S3	81
ENST00000290759.8	1080	ISL2	81
ENST00000263897.9	780	USE1	81
ENST00000228515.5	1632	CSRNP2	81
ENST00000380003.7	1446	C9orf72	81
ENST00000225737.10	1989	AKAP10	80.9
ENST00000367242.3	1131	TMEM183A	80.9
ENST00000396128.8	1716	KLHL28	80.8
ENST00000378494.7	972	CAMKMT	80.8
ENST00000230895.10	309	DAP	80.7
ENST00000438911.6	1089	CYHR1	80.5
ENST00000356709.8	1572	BTN2A2	80.5
ENST00000245543.5	597	ARMC7	80.4
ENST00000219069.5	2052	ZNF263	80.4
ENST00000033079.7	2748	FAM13B	80.4
ENST00000262850.7	1125	RRAGB	80.4
ENST00000369838.5	324	SH3BGRL2	80.2
ENST00000284268.6	1479	ANKH	80.2
ENST00000258052.7	1272	SMPD2	80.2
ENST00000584027.8	3336	NBPF9	80.2
ENST00000378567.7	1779	PRKCZ	80.1
ENST00000329734.3	1506	IRX3	80.1
ENST00000367558.5	609	RGS16	80
ENST00000394224.3	3129	SIPA1	80
ENST00000322354.3	591	SERTAD3	80
ENST00000263087.8	3540	ITGAE	80
ENST00000409074.6	621	APOPT1	80
ENST00000399334.7	4965	CEP152	80
ENST00000288985.11	2139	ERCC6L2	80
ENST00000255531.8	3306	PCDH19	80
ENST00000295240.7	1026	BBS5	80
ENST00000356435.9	5739	PTPRD	80
ENST00000229971.2	1866	FBXL4	80
ENST00000335251.10	2829	INTU	80
ENST00000280187.11	837	GPM6A	80
ENST00000292147.6	765	ETHE1	80
ENST00000262809.8	1866	ELL	80
ENST00000251343.9	2037	KHNYN	80
ENST00000558259.5	2250	APBA2	80
ENST00000231887.7	2172	EHHADH	80
ENST00000399583.3	3228	RADIL	80
ENST00000620660.4	1833	RYK	80
ENST00000344290.9	2331	MAPT	80
ENST00000254488.6	1899	SLC6A11	80
ENST00000305798.7	807	TSPAN5	79.9
ENST00000273859.7	4281	ATP10D	79.9
ENST00000368814.7	723	THEM4	79.8
ENST00000584486.5	450	FAM72C	79.5
ENST00000243056.4	993	HOXC13	79.3
ENST00000300714.7	1578	ENTHD2	79.2
ENST00000453372.6	1281	ZNF562	79.1
ENST00000301057.7	1182	TP53I13	79.1
ENST00000555818.5	5415	SIPA1L1	79
ENST00000276416.10	762	BIN3	79
ENST00000252891.8	1830	NUMBL	79
ENST00000292586.10	1032	C5orf45	79
ENST00000264914.8	1602	ARSB	79
ENST00000263640.7	1530	ACVR1	79
ENST00000361413.7	2904	KIAA0753	79
ENST00000373452.2	1503	ZBTB34	79
ENST00000359135.7	915	GULP1	79
ENST00000241463.4	729	RASL11A	79
ENST00000428135.7	2874	SNX13	79
ENST00000376285.5	2187	PCCA	79
ENST00000370495.5	1095	SLC25A28	79
ENST00000299045.7	1560	TCP11L2	79
ENST00000360238.6	1161	CUEDC1	79
ENST00000382839.7	3675	FAM193A	79
ENST00000349841.9	1833	MYNN	79
ENST00000595337.5	981	DEDD2	79
ENST00000312499.5	444	RMI2	79
ENST00000254695.12	2193	RAP1GAP2	79
ENST00000361577.7	5163	FAM179B	79
ENST00000325167.9	606	CHMP6	79
ENST00000338625.8	906	SLC25A15	79
ENST00000286657.8	3618	ADAMTS3	79
ENST00000339664.6	1881	ZNF189	79
ENST00000344680.8	1419	RTN2	78.7
ENST00000308219.13	2007	BRSK2	78.7
ENST00000414468.2	1884	ZNF805	78.6
ENST00000335512.8	1602	PDE9A	78.6
ENST00000332512.7	2355	RIPK4	78.5
ENST00000392920.7	1257	EVL	78
ENST00000367080.7	1518	PFKFB2	78
ENST00000162391.7	1725	FOXJ2	78
ENST00000615301.4	1371	SHTN1	78
ENST00000283534.4	396	TMEM251	78
ENST00000274569.8	1485	PCYOX1L	78
ENST00000306270.11	4062	IBTK	78
ENST00000344697.2	1743	POMGNT2	78
ENST00000367763.7	1185	GORAB	78
ENST00000263088.10	2802	PLD2	78
ENST00000318080.6	1881	CRAT	78
ENST00000504329.1	1119	TMEM110-MUSTN1	78
ENST00000341420.4	1950	FLRT3	78
ENST00000342683.5	474	C15orf61	78
ENST00000315322.8	558	IFT22	78
ENST00000383794.6	1404	CCDC174	78
ENST00000336498.7	2361	ARHGAP10	78
ENST00000370986.8	498	GADD45A	78
ENST00000349752.9	1659	GALNT14	78
ENST00000374399.8	1221	NIPAL3	78
ENST00000264057.6	3645	DGKD	78
ENST00000173229.6	1815	NTN1	78
ENST00000360871.7	3471	PRDM10	78
ENST00000315796.4	1008	METAP1D	78
ENST00000321617.7	3609	CASKIN2	78
ENST00000306730.7	1089	AVEN	78
ENST00000298198.4	1869	PGM2L1	78
ENST00000311127.8	4146	HEG1	78
ENST00000265742.7	3270	ANKIB1	78
ENST00000329600.7	1158	GDPGP1	78
ENST00000263563.6	2571	PALD1	78
ENST00000339394.6	1329	SDC3	77.9
ENST00000452027.2	786	SRSF12	77.7
ENST00000368494.3	882	NUS1	77.6
ENST00000315423.11	1290	TNIP2	77.4
ENST00000340438.5	1887	GSPT2	77.1
ENST00000245479.2	1530	SOX9	77
ENST00000254901.9	759	REEP2	77
ENST00000359237.8	639	PLAC1	77
ENST00000237822.7	978	LDAH	77
ENST00000355083.9	885	TMEM110	77
ENST00000353234.4	2616	ANKS6	77
ENST00000225873.8	1080	PEX12	77
ENST00000204549.8	1458	PDCD7	77
ENST00000333209.4	2331	GPRIN3	77
ENST00000336576.9	975	DNAJB2	77
ENST00000396426.7	1077	SEPT3	77
ENST00000260447.5	255	GCHFR	77
ENST00000305031.4	2649	CHSY3	77
ENST00000532414.2	1563	MEX3A	77
ENST00000219091.8	1665	ZNF205	77
ENST00000394636.8	1452	IRX5	76.9
ENST00000534854.6	543	YAF2	76.9
ENST00000335312.7	2007	PIP5K1C	76.8
ENST00000297620.8	507	FAM219A	76.8
ENST00000311141.6	705	ZFYVE21	76.8
ENST00000372994.1	252	C9orf16	76.7
ENST00000392554.7	1458	BTBD6	76
ENST00000282397.8	4017	FLT1	76
ENST00000366513.8	2178	CNST	76
ENST00000315684.12	3654	CTC1	76
ENST00000264377.7	2499	ADAM23	76
ENST00000361271.7	867	HACD1	76
ENST00000256246.4	8370	TEX15	76
ENST00000293883.8	2373	WDR24	76
ENST00000304056.8	1872	KBTBD2	76
ENST00000361677.5	1842	RUNDC1	76
ENST00000259711.10	5418	KIF13A	76
ENST00000361131.4	498	PPP1R14C	76
ENST00000372841.7	1479	FUT11	76
ENST00000318312.11	1782	BBS1	76
ENST00000302003.11	1233	OGG1	76
ENST00000301215.7	2013	ZNF526	76
ENST00000325421.6	1689	ZNF579	76
ENST00000370203.8	792	TMEM56	76
ENST00000321437.8	624	RAB8B	76
ENST00000381077.9	687	PUDP	76
ENST00000361976.6	3399	INPP5F	76
ENST00000383738.6	1701	CSPG5	76
ENST00000348261.9	7062	CACNA1H	75.9
ENST00000381042.8	762	PNPLA4	75.6
ENST00000397762.5	651	RAB2B	75.5
ENST00000398965.5	1245	ABHD18	75.5
ENST00000243189.11	873	RSRP1	75.5
ENST00000355832.9	4482	ERCC6	75.5
ENST00000336125.5	534	ARL17A	75.4
ENST00000400451.6	1935	ZNF74	75.1
ENST00000287878.8	1710	PRKAG2	75
ENST00000336505.10	1821	SCAI	75
ENST00000519676.5	876	SLC25A30	75
ENST00000326402.8	1515	SLC36A4	75
ENST00000288466.11	2586	ZNF618	75
ENST00000474524.5	6438	MED12L	75
ENST00000324913.9	333	CHCHD5	75
ENST00000371984.7	1983	POMGNT1	75
ENST00000376590.7	1971	MTHFR	75
ENST00000356016.7	1302	LCOR	75
ENST00000216124.9	1530	ARSA	75
ENST00000418596.7	1593	FAM126B	75
ENST00000333891.13	15429	PCLO	75
ENST00000246229.4	1491	PLAGL2	75
ENST00000319511.6	906	TMUB2	75
ENST00000375255.7	1563	DCAF17	75
ENST00000274458.8	609	COMMD10	75
ENST00000259365.8	1080	TMOD1	75
ENST00000393925.7	3762	PHLDB2	75
ENST00000393115.7	315	IFI27L1	75
ENST00000394657.11	879	AKTIP	75
ENST00000371953.7	1212	PTEN	74.8
ENST00000360726.3	1065	PAQR8	74.8
ENST00000345491.7	903	CREM	74.8
ENST00000361722.7	1848	TBKBP1	74.8
ENST00000249066.10	1014	APOL2	74.8
ENST00000354981.6	3954	KIF16B	74.8
ENST00000321945.11	1230	FAM175A	74.7
ENST00000374704.7	1026	CCNY	74.4
ENST00000436106.3	357	C19orf25	74.3
ENST00000260598.9	897	KHK	74.3
ENST00000305127.7	1920	ZNF182	74
ENST00000313860.11	3252	LIMCH1	74
ENST00000338121.9	2136	GZF1	74
ENST00000338492.8	1719	DPYSL4	74
ENST00000338037.10	3651	PLCB1	74
ENST00000305737.6	3498	TET2	74
ENST00000372398.5	573	NCS1	74
ENST00000392993.6	1590	GK5	74
ENST00000266077.4	1164	SLC2A4RG	74
ENST00000276654.9	2580	LRP12	74
ENST00000361936.9	1410	FAM63A	74
ENST00000354700.9	2505	ACAP3	74
ENST00000303236.7	3351	EIF2AK3	74
ENST00000303469.6	1119	METTL18	74
ENST00000296575.7	2103	HHIP	74
ENST00000268533.9	717	NUDT7	74
ENST00000233154.8	1143	NCK2	74
ENST00000380420.9	873	PIR	74
ENST00000295962.8	1014	ABHD6	74
ENST00000586659.5	2556	KANK2	74
ENST00000221086.7	1650	MTMR9	74
ENST00000254846.9	5049	KDM6B	74
ENST00000337338.9	2577	LRRC8D	74
ENST00000270223.6	2025	DMWD	74
ENST00000275493.6	3633	EGFR	74
ENST00000424266.6	459	OARD1	74
ENST00000395925.7	4743	GLI3	74
ENST00000305557.9	1653	RTKN	74
ENST00000382824.5	1104	FBXO25	73.9
ENST00000331728.8	1917	LIMK2	73.7
ENST00000357043.6	1035	RASSF1	73.5
ENST00000465995.5	450	DNAJC24	73.5
ENST00000377072.7	3084	MLLT10	73.4
ENST00000342136.8	1548	IFNAR2	73
ENST00000358461.6	2193	AFAP1	73
ENST00000269346.8	1605	TTYH2	73
ENST00000358514.8	822	PSMB10	73
ENST00000355076.6	714	KCTD6	73
ENST00000290219.10	1014	IFNGR2	73
ENST00000270233.10	1887	BCAM	73
ENST00000223528.6	1386	FKTN	73
ENST00000336564.4	513	ZNF576	73
ENST00000265978.8	2961	FAM160A2	73
ENST00000418543.7	948	WDR83	73
ENST00000279263.11	1257	TM7SF2	73
ENST00000294072.8	729	CYB561A3	73
ENST00000392839.6	1563	RIC8B	73
ENST00000267540.2	2718	STON2	73
ENST00000228280.9	822	KITLG	73
ENST00000369880.7	1128	AS3MT	73
ENST00000285208.8	627	RAB6B	73
ENST00000371752.5	5757	ZNFX1	73
ENST00000305476.9	2502	SEMA4C	73
ENST00000274498.8	2445	ARHGAP26	73
ENST00000273596.7	816	ABHD14A	73
ENST00000371899.8	1524	SLC2A6	73
ENST00000268655.4	1224	ZNF174	73
ENST00000205194.4	621	NAT14	73
ENST00000380639.9	1167	PTCD2	73
ENST00000302586.7	1269	CCBL1	73
ENST00000400288.6	3729	SFI1	73
ENST00000252797.6	1227	ZNF764	73
ENST00000254190.3	2409	CHSY1	73
ENST00000259371.6	3399	DAB2IP	72.5
ENST00000334715.7	1635	ZSCAN25	72.4
ENST00000274456.6	567	TNFAIP8	72.3
ENST00000379198.3	990	B3GALT6	72.1
ENST00000314393.5	2514	ZHX2	72
ENST00000342512.3	1122	PANK1	72
ENST00000432561.6	1995	CHFR	72
ENST00000346365.8	444	NUDT2	72
ENST00000430365.6	891	VGLL4	72
ENST00000260453.3	1488	MNS1	72
ENST00000374541.3	2742	PTPN3	72
ENST00000268695.9	1569	GALNS	72
ENST00000264607.8	1008	ASB1	72
ENST00000614766.4	1062	MRM1	72
ENST00000273668.6	783	EAF2	72
ENST00000289865.12	1698	USP21	72
ENST00000369727.3	738	SFR1	72
ENST00000220597.4	1299	PAG1	72
ENST00000286733.8	1080	NAAA	72
ENST00000170564.6	2796	GPATCH1	72
ENST00000366541.7	2142	SDCCAG8	72
ENST00000426546.6	852	CCDC107	72
ENST00000266674.9	2724	LGR5	72
ENST00000345127.7	2496	PRICKLE1	72
ENST00000329319.7	504	YBEY	72
ENST00000367187.7	4905	PIK3C2B	72
ENST00000356836.10	1119	B4GALT2	72
ENST00000611618.1	894	TRIM52	71.8
ENST00000282507.7	1572	UGT3A2	71.6
ENST00000313056.9	960	OGFOD3	71.6
ENST00000328747.11	1761	ZNF92	71.5
ENST00000265634.3	1296	NPTX2	71.5
ENST00000314641.9	1083	BVES	71.5
ENST00000561878.1	435	TMEM170A	71.1
ENST00000257209.8	4320	FHOD3	71.1
ENST00000378209.7	1017	DFFB	71.1
ENST00000301454.8	1407	SLC25A23	71
ENST00000267415.11	1356	TINF2	71
ENST00000267485.7	2325	C14orf37	71
ENST00000527275.5	1893	SMPD1	71
ENST00000335979.6	561	ARL6	71
ENST00000196169.7	1956	TDRD3	71
ENST00000305242.9	3135	ARMC4	71
ENST00000367182.7	1473	MDM4	71
ENST00000229570.9	294	SMIM8	71
ENST00000296181.8	2400	ITGB5	71
ENST00000324300.9	1284	EDNRA	71
ENST00000372811.9	1593	MFSD2A	71
ENST00000301391.7	795	CYB5D2	71
ENST00000228510.7	1191	MVK	71
ENST00000231004.4	1254	LOX	71
ENST00000331299.5	900	SLC25A21	71
ENST00000399878.7	3399	SEL1L3	71
ENST00000308964.7	843	CCDC106	71
ENST00000336061.2	717	RASSF3	71
ENST00000272369.13	1173	MEIS1	71
ENST00000257575.8	1335	RNFT2	71
ENST00000350427.4	1266	C7orf25	71
ENST00000301665.7	777	TMEM99	71
ENST00000283206.8	1668	TMEM87B	71
ENST00000299506.2	1521	TUB	71
ENST00000435532.7	2703	NEDD4	71
ENST00000312838.8	714	RNF166	71
ENST00000379483.3	2055	KBTBD7	70.9
ENST00000326775.9	2520	ZKSCAN5	70.9
ENST00000325103.10	2103	HPS1	70.9
ENST00000290597.9	1692	ALDH4A1	70.8
ENST00000286186.10	1569	CASP10	70.8
ENST00000324453.12	396	MTURN	70.6
ENST00000309909.9	1797	FBXW8	70.4
ENST00000367805.7	1527	CCDC181	70.3
ENST00000418153.6	2043	PHF21A	70.2
ENST00000334801.7	4500	BCL9L	70.1
ENST00000399132.5	1965	COL25A1	70.1
ENST00000327681.10	2445	USP45	70.1
ENST00000255559.7	1008	SLC39A11	70
ENST00000343666.5	411	TMEM203	70
ENST00000366903.7	1467	HLX	70
ENST00000360321.6	1092	C20orf96	70
ENST00000296754.7	2847	ERAP1	70
ENST00000378204.6	2241	EXT1	70
ENST00000402825.7	2652	ECE2	70
ENST00000312280.7	483	PMP22	70
ENST00000244217.5	531	MCEE	70
ENST00000289528.9	774	ZFAND2B	70
ENST00000274680.8	1356	FARS2	70
ENST00000294952.12	2343	PPP1R21	70
ENST00000178638.7	1065	CA12	70
ENST00000257637.7	357	TMEM243	70
ENST00000378895.8	1134	DHRS13	70
ENST00000337090.7	2112	CEP63	70
ENST00000374221.7	1563	UBXN11	70
ENST00000295500.8	2613	GPR155	70
ENST00000409900.7	1380	CHN1	70
ENST00000262457.6	3198	INVS	70
ENST00000377244.7	1029	SNX15	70
ENST00000395965.7	1251	FAM172A	70
ENST00000308197.9	744	COQ10A	70
ENST00000216039.9	609	JOSD1	70
ENST00000345714.8	1491	SGK3	70
ENST00000519289.1	1491	C8orf44-SGK3	70
ENST00000290551.4	477	BTG2	70
ENST00000298743.8	1038	GAS1	70
ENST00000274217.3	1071	FAM105A	70
ENST00000306851.9	1149	B4GALT6	70
ENST00000225964.9	4395	COL1A1	70
ENST00000368061.2	1566	VANGL2	70
ENST00000302424.11	1656	TRIM8	69.9
ENST00000308212.9	570	TP53I11	69.9
ENST00000340963.9	1926	ZNF780A	69.9
ENST00000376255.4	1038	TCF19	69.7
ENST00000343325.8	1731	ZNF791	69.4
ENST00000307650.8	483	FAM195A	69.3
ENST00000264433.10	3345	FNIP2	69.1
ENST00000072516.7	1713	IL1RAP	69
ENST00000220772.7	945	SFRP1	69
ENST00000368364.3	1014	HEY2	69
ENST00000534941.2	756	C3orf33	69
ENST00000377627.7	528	THAP3	69
ENST00000394752.7	2601	SFMBT1	69
ENST00000380056.7	2676	SLC4A11	69
ENST00000259006.7	384	LIMD2	69
ENST00000267102.12	1470	LMBR1L	69
ENST00000347108.7	2604	DZIP1	69
ENST00000310442.4	855	ZDHHC24	69
ENST00000360774.5	6069	TRPM6	69
ENST00000395288.6	1557	KBTBD4	69
ENST00000402174.5	2511	ZNRF3	69
ENST00000315367.3	750	PLEKHF2	69
ENST00000261888.10	972	PARP16	69
ENST00000263798.7	2673	TYRO3	69
ENST00000397457.6	564	BLOC1S5	69
ENST00000316341.7	3258	SLC12A4	69
ENST00000300571.6	1212	GPRC5B	69
ENST00000393537.4	552	ANKRD39	69
ENST00000332839.8	2922	SLC8A1	69
ENST00000373064.9	1410	SLC25A25	69
ENST00000358369.8	1782	FAM73B	69
ENST00000295822.6	462	EIF5A2	68.9
ENST00000256257.1	468	RNF122	68.8
ENST00000337673.6	1686	ZNF394	68.6
ENST00000327619.9	1617	EYA2	68.6
ENST00000556143.5	2334	ZFYVE1	68.6
ENST00000258646.3	1596	RCBTB1	68.6
ENST00000361417.6	4134	PHLDB1	68.4
ENST00000479441.1	3453	CACNA2D2	68.2
ENST00000457010.6	2178	ARMC5	68.1
ENST00000343060.4	1008	HOXA1	68.1
ENST00000351218.6	1560	ZFP30	68
ENST00000371655.3	660	RAB3B	68
ENST00000011898.9	720	TSPAN9	68
ENST00000286353.8	1443	PXYLP1	68
ENST00000352210.9	1434	PPOX	68
ENST00000254661.4	447	RAMP1	68
ENST00000398246.7	2322	LONRF1	68
ENST00000463087.5	1482	CABYR	68
ENST00000404366.6	1227	ACY1	68
ENST00000335290.10	1635	WDR25	68
ENST00000301459.4	1572	RCOR2	68
ENST00000308724.9	2358	AP1G2	68
ENST00000359761.7	1512	WIPF1	68
ENST00000395045.6	1527	MATK	68
ENST00000273861.4	1314	SLC10A4	68
ENST00000357086.9	8133	ITPR1	68
ENST00000424120.5	4863	CC2D2A	68
ENST00000269197.9	6747	ASXL3	68
ENST00000290776.12	1647	CPNE2	68
ENST00000397397.6	717	TSPAN4	68
ENST00000315480.8	2745	USP20	67.9
ENST00000402693.4	1956	MEX3D	67.9
ENST00000362063.6	1821	ZNF652	67.7
ENST00000372506.5	855	ZNF691	67.6
ENST00000582783.5	1269	C19orf47	67.6
ENST00000344721.8	2955	NR3C2	67.5
ENST00000338702.3	1584	MAOA	67.4
ENST00000322054.9	1608	EHD3	67.4
ENST00000376771.8	2067	TBC1D25	67.3
ENST00000263849.8	978	ZC2HC1A	67.2
ENST00000600228.5	2346	ZNF616	67.1
ENST00000313040.11	2400	ZNF227	67
ENST00000254301.13	753	LGALS3	67
ENST00000305097.5	1122	P2RY1	67
ENST00000367405.4	2730	ZBTB41	67
ENST00000362026.7	1614	SLC9B2	67
ENST00000233072.9	4503	CPS1	67
ENST00000361909.8	549	CMTM3	67
ENST00000268148.12	1653	DET1	67
ENST00000371079.5	2814	ROR1	67
ENST00000254101.3	819	PRKAB2	67
ENST00000362003.9	729	PCGF3	67
ENST00000296315.7	1581	ARHGEF3	67
ENST00000496259.5	3195	KRBA1	67
ENST00000373371.7	1434	SLC2A8	67
ENST00000264982.7	1794	CEP70	67
ENST00000334731.6	474	C9orf85	67
ENST00000308406.9	2451	MAPK7	67
ENST00000337080.7	984	ZNF444	67
ENST00000300030.7	483	FAM96A	67
ENST00000608872.5	1365	FBXW2	66.9
ENST00000527353.1	216	PIGY	66.7
ENST00000369836.8	657	GSTM4	66.6
ENST00000346246.9	1683	ARID3B	66.6
ENST00000369787.7	1908	KCNC4	66.4
ENST00000450673.3	534	ARL17B	66.4
ENST00000543824.5	3015	PHC1	66.3
ENST00000248139.7	846	RAB40C	66.2
ENST00000392373.6	867	STX2	66.2
ENST00000408939.3	1998	TTC30B	66.2
ENST00000579565.5	1056	MSL1	66
ENST00000003583.12	864	STPG1	66
ENST00000371712.3	1935	INPP5E	66
ENST00000220531.7	519	BLOC1S6	66
ENST00000257696.4	192	HILPDA	66
ENST00000265316.7	2529	ABCB6	66
ENST00000238379.9	756	HDHD3	66
ENST00000361847.6	1260	MOK	66
ENST00000368463.7	2196	PBXIP1	66
ENST00000265720.7	954	DUS4L	66
ENST00000397942.3	1608	SOCS6	66
ENST00000389857.10	6087	CCDC88C	66
ENST00000378078.4	1176	RGP1	66
ENST00000393927.8	1173	ZNF414	66
ENST00000373624.6	3030	DENND1A	66
ENST00000431232.6	2316	TMEM8A	66
ENST00000314891.10	1575	LPCAT4	66
ENST00000359600.5	3558	ZSWIM5	66
ENST00000355867.8	6645	SVIL	66
ENST00000251691.4	6534	ARFGEF3	66
ENST00000268797.11	1158	GFOD2	66
ENST00000249356.3	672	DNAJB9	66
ENST00000290200.6	978	IL10RB	66
ENST00000248306.7	1812	METTL25	66
ENST00000329957.6	807	MOB2	66
ENST00000309720.9	1050	TMEM255A	66
ENST00000476993.1	1338	VWA1	66
ENST00000568956.1	3180	ZNF865	66
ENST00000373129.7	1308	STK40	66
ENST00000263390.7	1803	MED26	66
ENST00000366621.7	1011	KCNK1	65.9
ENST00000314011.8	1413	ZNF436	65.9
ENST00000393437.7	2265	LONRF2	65.8
ENST00000409155.7	993	ALAD	65.8
ENST00000397659.8	1779	TCTN1	65.7
ENST00000620827.4	2559	ZNF107	65.5
ENST00000257435.11	207	NREP	65.4
ENST00000259229.6	543	CCDC115	65.4
ENST00000374888.2	2412	ZXDB	65.3
ENST00000221922.10	1596	CCDC9	65.3
ENST00000347140.7	2931	R3HDM2	65.3
ENST00000367202.8	1161	ETNK2	65.2
ENST00000295886.4	1104	NKX6-1	65.2
ENST00000621332.4	3282	MLLT6	65
ENST00000294618.11	6144	DOCK6	65
ENST00000360025.7	1233	ARRB1	65
ENST00000280098.8	1179	SPOPL	65
ENST00000414154.6	324	SMIM19	65
ENST00000375333.2	1107	STK19	65
ENST00000383701.7	1584	EOGT	65
